,Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
1352,,Alex,Alexander Schmidt Lee,알렉산더 슈미트 리,알렉스,2004-10-06,DRIPPIN,Germany,South Korea,180,0,,,,M,,,
1353,,Dongjun,Hwang Dongjun,황동준,동준,1999-09-07,,South Korea,,0,0,,Ghost9,,M,,,
1354,,Junhyung,Son Junhyung,손준형,준형,2000-10-21,Ghost9,South Korea,,0,0,,,,M,,,
1355,,Kangsung,Lee Kangsung,이강성,강성,2002-08-08,Ghost9,South Korea,,0,0,,,,M,,,
1356,,Junseong,Choi Junseong,최준성,준성,2002-09-29,Ghost9,South Korea,,170,55,,,,M,,,
1357,,Prince,Pasidh Vataniyapromote,파싯 와타니야쁘라못,프린스,2003-01-10,Ghost9,Thailand,,0,0,,,,M,,,
1358,Profile,Keeho,Yoon Kiho,윤기호,기호,2001-09-27,P1Harmony,Canada,,0,0,,,,M,,,
1359,Profile,Jiung,Choi Jiwoong,최지웅,지웅,2001-10-07,P1Harmony,South Korea,,0,0,,,,M,,,
1360,Profile,Intak,Hwang Intak,황인탁,인탁,2003-08-31,P1Harmony,South Korea,,0,0,,,,M,,,
1361,Profile,Soul,Haku Shota,하쿠 쇼타,소울,2005-02-01,P1Harmony,Japan,,0,0,,,,M,,,
1362,Profile,Jongseob,Kim Jongseob,김종섭,종섭,2005-11-19,P1Harmony,South Korea,,173,0,,,,M,,,
1363,Profile,Jungwon,Yang Jungwon,양정원,정원,2004-02-09,ENHYPEN,South Korea,,0,0,,,,M,,,
1364,Profile,Jay,Park Jongsung,박종성,제이,2002-04-20,ENHYPEN,South Korea,United States,0,0,,,,M,,,
1365,Profile,Jake,Shim Jaeyoon,심재윤,제이크,2002-11-15,ENHYPEN,South Korea,Australia,0,0,,,,M,,,
1366,Profile,Ni-Ki,Nishimura Riki,니시무라 리키,니키,2005-12-09,ENHYPEN,Japan,,0,0,,,,M,,,
1367,Profile,Heeseung,Lee Heeseung,이희승,희승,2001-10-15,ENHYPEN,South Korea,,0,0,,,,M,,,
1368,Profile,Sunghoon,Park Sunghoon,박성훈,성훈,2002-12-08,ENHYPEN,South Korea,,0,0,,,,M,,,
1369,Profile,Sunoo,Kim Sunwoo,김선우,선우,2003-06-24,ENHYPEN,South Korea,,0,0,,,,M,,,
1370,,Shin,Kim Suhyun,김수현,신,2000-03-18,Ghost9,South Korea,,0,0,,,,M,,,
1371,Profile,Theo,Choi Taeyang,최태양,태오,2001-07-01,P1Harmony,South Korea,,0,0,,,,M,,,
1372,,E-Chan,Lee Changmin,이창민,이찬,1997-02-19,DKB,South Korea,,178,63,,,,M,,,
1373,,D1,Jang Dongil,장동일,디원,1998-02-15,DKB,South Korea,,174,59,,,,M,,,
1374,,Teo,Jang Sungsik,장성식,테오,1997-10-22,DKB,South Korea,,177,64,,,,M,,,
1375,,GK,Kim Kwanghyun,김광현,지케이,1998-09-29,DKB,South Korea,,177,60,,,,M,,,
1376,,Heechan,Yang Heechan,양희찬,희찬,1999-07-31,DKB,South Korea,,176,63,,,,M,,,
1377,,Lune,Jung Sungmin,정성민,룬,2000-02-27,DKB,South Korea,,176,55,,,,M,,,
1378,,Junseo,Hwang Junseo,황준서,준서,2001-01-16,DKB,South Korea,,182,67,,,,M,,,
1379,,Yuku,Amanumu Yuku,아마누마 유쿠,유쿠,2002-05-12,DKB,Japan,,176,55,,,,M,,,
1380,,Harry-June,Han Harry-June,한해리준,해리준,2004-01-01,DKB,South Korea,,178,61,,,,M,,,
1381,,EunB,Byun Eunbi,변은비,은비,2000-11-23,PRECIOUS,South Korea,,164,49,Busan,,,F,,,
1382,,Jihyo,Lee Jihyo,이지효,지효,2001-04-22,PRECIOUS,South Korea,,166,49,Gyeonggi,,,F,,,
1383,,Hanwoom,Byun Hanwoom,변한움,한움,2001-06-05,PRECIOUS,South Korea,,160,43,Seoul,,,F,,,
1384,,Lee Soo,Jin Isoo,진이수,이수,2001-06-27,PRECIOUS,South Korea,,163,47,Incheon,,,F,,,
1385,,Hanbyul,Kyung Hanbyul,경한별,한별,2005-07-01,PRECIOUS,South Korea,,167,49,Seoul,,,F,,,
1386,,Seoyoon,Kim Suyoung,김수영,서윤,1995-01-26,BOTOPASS,South Korea,,0,0,,,ILUV,F,,,
1387,,Cui Xiang,Cui Xiang,최상,최상,1995-01-26,BOTOPASS,China,,0,0,,,ILUV,F,,,
1388,,Jiwon,Park Jiwon,박지원,지원,1997-03-17,BOTOPASS,South Korea,,165,45,,,ILUV,F,,,
1389,,Ria,Kuwayama Ria,쿠와야마 리아,리아,1998-02-03,BOTOPASS,Japan,,0,0,,,,F,,,
1390,,Mihee,Lee Mihee,이미희,미희,2000-08-24,BOTOPASS,South Korea,,0,0,,,,F,,,
1391,,Harin,Seo Harin,서하린,하린,2000-12-07,BOTOPASS,South Korea,,0,0,,,,F,,,
1392,,Shiho,Kwon Subin,권수빈,시호,2001-08-22,BOTOPASS,South Korea,,0,0,,,,F,,,
1393,,Ahyoon,Choi Subin,최수빈,아윤,2004-10-23,BOTOPASS,South Korea,,0,0,,,,F,,,
1394,,Eseo,Noh Hyunjung,노현정,이서,1996-03-04,LUNARSOLAR,South Korea,,161,0,,,,F,,,
1395,,Taeryeong,Lim Jeongmin,임정민,태령,2000-12-27,LUNARSOLAR,South Korea,,0,0,,,,F,,,
1396,,Jian,Kwon Jieun,권지은,지안,2001-03-14,LUNARSOLAR,South Korea,,0,0,,,S.E.T,F,,,
1397,,Yuuri,Tokunaga Yuuri,도쿠나가 유우리,유우리,2001-05-16,LUNARSOLAR,Japan,,0,0,,,,F,,,
1398,,Sieun,Lee Sieun,이시은,시은,1993-09-19,CHECKMATE,South Korea,,163,0,,,,F,,,
1399,,Suri,Kang Suri,강수리,수리,1994-10-11,CHECKMATE,South Korea,,168,0,,,,F,,,
1400,,Nason,Kim Duyeop,김두엽,네이슨,1995-06-12,CHECKMATE,South Korea,,0,0,,,,M,,,
1401,,Yongseok,Choi Yongseok,최용석,용석,1996-05-23,CHECKMATE,South Korea,,0,0,,,,M,,,
1402,,Noah,Hwang Seundae,황승대,노아,1998-03-18,CHECKMATE,South Korea,,0,0,,,,M,,,
1403,Profile,Karina,Yoo Jimin,유지민,카리나,2000-04-11,aespa,South Korea,,167,45,Gyeonggi,,,F,,,
1404,Profile,Giselle,Uchinaga Aeri,우치나가 애리,지젤,2000-10-30,aespa,Japan,,166,0,,,,F,,,
1405,Profile,Winter,Kim Minjung,김민정,윈터,2001-01-01,aespa,South Korea,,0,0,Yangsan,,,F,,,
1406,Profile,Ningning,Ning Yizhuo,닝이쭤,닝닝,2002-10-23,aespa,China,,165,43,Harbin,,,F,,,
1407,,Juhyun,Cha Juhyun,차주현,주현,2000-04-01,Bling Bling,South Korea,,0,0,,,,F,,,
1408,,Ayamy,Suzuki Ayami,스즈키 아야미,아야미,2000-07-15,Bling Bling,Japan,,0,0,,,,F,,,
1409,,Jieun,Choi Jieun,최지은,지은,2001-03-03,Bling Bling,South Korea,,0,0,,,,F,,,
1410,,Marin,Yasufuku Marin,야스후쿠 마린,마린,2001-03-17,Bling Bling,Japan,,0,0,Osaka,,,F,,,
1411,,Narin,Lee Narin,이나린,나린,2001-10-29,Bling Bling,South Korea,,0,0,,,,F,,,
1412,,Yubin,Kim Yubin,김유빈,유빈,2002-02-27,Bling Bling,South Korea,,166,47,,,,F,,,
1413,Profile,Sumin,Bae Sumin,배수민,수민,2001-03-13,STAYC,South Korea,,159,46,Pohang,,,F,,,
1414,Profile,Sieun,Park Sieun,박시은,시은,2001-08-01,STAYC,South Korea,,160,44,Seoul,,,F,,,
1415,Profile,Isa,Lee Chaeyoung,이채영,아이사,2002-01-23,STAYC,South Korea,,165,45,Busan,,,F,,,
1416,Profile,Seeun,Yoon Seeun,윤세은,세은,2003-06-14,STAYC,South Korea,,167,49,Pyeongtaek,,,F,,,
1417,Profile,Yoon,Shim Jayoon,심자윤,윤,2004-04-14,STAYC,South Korea,,171,49,Gwangju,,,F,,,
1418,Profile,J,Jang Yeeun,장예은,제이,2004-12-09,STAYC,South Korea,,170,48,Daejeon,,,F,,,
1419,,J-Min,Jeon Minwook,전민욱,제이민,1999-10-16,BAE173,South Korea,,0,0,,,,M,,,
1420,,Yoojun,Jung Gun,정건,유준,2000-12-27,BAE173,South Korea,,0,0,,,,M,,,
1421,,Muzin,Kim Hyunwoo,김현우,무진,2001-03-29,BAE173,South Korea,,0,0,,,,M,,,
1422,,Junseo,Park Junseo,박준서,준서,2001-12-28,BAE173,South Korea,,0,0,,,,M,,,
1423,,Youngseo,Ryu Youngseo,류영서,영서,2002-06-13,BAE173,South Korea,,0,0,,,,M,,,
1424,,Doha,Na Gyumin,나규민,도하,2004-03-07,BAE173,South Korea,,0,0,,,,M,,,
1425,,Bit,No Minjae,노민재,빛,2004-07-21,BAE173,South Korea,,0,0,,,,M,,,
1426,,Shotaro,Osaki Shotaro,오사키 쇼타로,쇼타로,2000-11-25,NCT,Japan,,0,0,,NCT U,,M,,,
1427,,Sungchan,Jung Sungchan,정성찬,성찬,2001-09-13,NCT,South Korea,,0,0,,NCT U,,M,,,
1428,,SongSun,Kim Songsun,김송선,송선,1997-03-22,TRI.BE,South Korea,,0,0,,,,F,,,
1429,,Kelly,Lin Kelly,린 켈리,켈리,2002-01-16,TRI.BE,Taiwan,,0,0,Kaohsiung,,,F,,,
1430,,Jinha,Kim Jinha,김진하,진하,2003-11-21,TRI.BE,South Korea,,0,0,,,,F,,,
1431,,Hyunbin,Kim Hyunbin,김현빈‬,현빈‬,2004-05-26,TRI.BE,South Korea,,0,0,,,,F,,,
1432,,Jia,Guo Jiajia,궈 지아지아,지아,2005-07-30,TRI.BE,China,,0,0,,,,F,,,
1433,,Soeun,Bang Soeun,방소은,소은,2005-12-10,TRI.BE,South Korea,,0,0,,,,F,,,
1434,,Mire,Su Mire,수미레,미레,2006-03-26,TRI.BE,Japan,,0,0,,,,F,,,
1435,,Noah,Song Yubin,송유빈,노아,2000-08-02,T1419,South Korea,,0,0,,,,M,,,
1436,,Sian,Choi Changmin,최창민,시안,2001-02-01,T1419,South Korea,,0,0,,,,M,,,
1437,,Kevin,Baek Seungbin,백승빈,케빈,2001-04-08,T1419,South Korea,,0,0,,,,M,,,
1438,,Gunwoo,Kim Gunwoo,김건우,건우,2002-05-28,T1419,South Korea,,0,0,,,,M,,,
1439,,Leo,Hayase Leo,하야세 레오,레오,2002-10-08,T1419,Japan,,0,0,,,,M,,,
1440,,On,Choi Juhwan,최주환,온,2002-10-16,T1419,South Korea,,0,0,,,,M,,,
1441,,Zero,Nasukawa Shota,나스카와 쇼타,제로,2003-01-20,T1419,Japan,,0,0,,,,M,,,
1442,,Kairi,Imai Kairi,이마이 카이리,카이리,2003-02-24,T1419,Japan,,0,0,,,,M,,,
1443,,Kio,Udo Musashi,우도 무사시,키오,2004-11-28,T1419,South Korea,,0,0,,,,M,,,
1444,,Lola,Choi Yoojung,최유정,로라,2001-02-22,Pixy,South Korea,,169,0,,,,F,,,
1445,,Satbyeol,Jeon Yujin,전유진,샛별,2001-02-27,Pixy,South Korea,,165,0,,,Girls Alert,F,,,
1446,,Dia,Choi Eunji,최은지,디아,2001-07-16,Pixy,South Korea,,165,0,,,,F,,,
1447,,Sua,Choi Sooah,최수아,수아,2003-02-24,Pixy,South Korea,,162,44,,,,F,,,
1448,,Dajeong,Jung Dajeong,정다정,다정,2003-07-31,Pixy,South Korea,,157,42,,,,F,,,
1449,,Louis,Yang Dongsik,양동식,루이,2001-04-08,Kingdom,South Korea,,0,0,,,,M,,,
1450,,Chiwoo,Guk Seungjun,국승준,치우,2002-09-02,Kingdom,South Korea,,0,0,,,,M,,,
1451,,Ivan,Park Yooseong,박유성,아이반,2001-10-12,Kingdom,South Korea,,0,0,,,,M,,,
1452,,Mujin,Ko Sungho,고성호,무진,2000-11-20,Kingdom,South Korea,,0,0,,,,M,,,
1453,,Jahan,Im Jihun,임지훈,자한,2002-08-01,Kingdom,South Korea,,0,0,,,,M,,,
1454,,Eric,Moon Junghyuk,문정혁,에릭,1979-02-16,Shinhwa,South Korea,,180,70,Seoul,,,M,,,
1455,,Minwoo,Lee Minwoo,이민우,민우,1979-07-28,Shinhwa,South Korea,,172,60,Namwon,,,M,,,
1456,,Dongwan,Kim Dongwan,김동완,동완,1979-11-21,Shinhwa,South Korea,,173,68,Pohang,,,M,,,
1457,,Shin Hyesung,Jung Pilkyo,정필교,신혜성,1979-11-27,Shinhwa,South Korea,,179,65,Seoul,,,M,,,
1458,,Jun Jin,Park Choongjae,박충재,전진,1980-08-19,Shinhwa,South Korea,,182,75,Seoul,,,M,,,
1459,,Andy,Lee Sunho,이선호,앤디,1981-01-21,Shinhwa,South Korea,,175,62,Seoul,,,M,,,
1460,,Sangah,Yoo Sangah,윤상아,상아,2002-09-04,LIGHTSUM,South Korea,,168,0,,,,F,,,
1461,,Chowon,Han Chowon,한초원,초원,2002-09-16,LIGHTSUM,South Korea,,168,50,Seoul,,,F,,,
1462,,Nayoung,Kim Nayoung,김나영,나영,2002-11-30,LIGHTSUM,South Korea,,154,43,Chuncheon,,,F,,,
1463,,Hina,,,히나,2003-04-07,LIGHTSUM,Japan,,0,0,,,,F,,,
1464,,Juhyeon,Lee Juhyeon,이주현,주현,2004-04-08,LIGHTSUM,South Korea,,171,48,,,,F,,,
1465,,Yujeong,Lee Yujeong,이유정,유정,2004-06-14,LIGHTSUM,South Korea,,160,41,,,,F,,,
1466,,Huiyeon,Oh Huiyeon,오휘연,휘연,2005-08-01,LIGHTSUM,South Korea,,0,0,,,,F,,,
1467,,Jian,Kim Jian,김지안,지안,2006-11-04,LIGHTSUM,South Korea,,0,0,,,,F,,,
1468,,Ida,Ko Chaeyoung,고채영,아이다,2000-05-19,MAJORS,South Korea,,163,43,,,,F,,,
1469,,Vita,Kim Jimin,김지민,비타,2000-02-03,MAJORS,South Korea,,168,54,,,,F,,,
1470,,Aki,Jang Minju,장민주,아키,2001-02-12,MAJORS,South Korea,,168,48,,,,F,,,
1471,,Suzy,Kim Suji,김수지,수지,2001-06-03,MAJORS,South Korea,,164,45,,,,F,,,
1472,,Shinye,Kam Yerim,감예림,신예,2004-03-07,MAJORS,South Korea,,166,46,,,,F,,,
1473,,Tan,Choi Seokwon,최석원,탄,1996-08-25,Ciipher,South Korea,,184,75,,,,M,,,
1474,,Hwi,Lee Choonghyun,이충현,휘,1999-02-04,Ciipher,South Korea,,172,61,,,,M,,,
1475,,Hyunbin,Moon Hyunbin,문현빈,현빈,2000-02-26,Ciipher,South Korea,,177,61,,,,M,,,
1476,,Keita,Terazono Keita,테라조노 케이타,케이타,2001-07-04,Ciipher,Japan,,170,59,,,,M,,,
1477,,TAG,Yeom Taekyun,염태균,태그,2002-09-30,Ciipher,South Korea,,176,54,,,,M,,,
1478,,Dohwan,Gil Dohwan,길도환,도환,2003-08-26,Ciipher,South Korea,,175,61,,,,M,,,
1479,,Lien,Shimada Sho,시마다 쇼,리안,1998-03-11,Mirae,Japan,,0,0,Osaka,,,M,,,
1480,,Junhyuk,Lee Junhyuk,이준혁,이준혁,2000-05-16,Mirae,South Korea,,180,63,Seoul,,,M,,,
1481,,Douhyun,Yoo Douhyun,유도현,도현,2000-12-25,Mirae,South Korea,,0,0,,,,M,,,
1482,,Khael,Lee Sangmin,이상민,카엘,2002-01-18,Mirae,South Korea,,178,58,,,,M,,,
1483,,Siyoung,Park Siyoung,박시영,시영,2003-05-06,Mirae,South Korea,,172,55,,,,M,,,
1484,,Yubin,Jang Yubin,장유빈,유빈,2004-06-10,Mirae,South Korea,,0,0,,,,M,,,
1485,,Juhan,Hong Seunghyun,홍승현,주한,2001-06-21,BLITZERS,South Korea,,0,0,,,,M,,,
1486,,Jinhwa,Choi Jinhwa,최진화,진화,2002-01-15,BLITZERS,South Korea,,180,64,,,,M,,,
1487,,Sya,Lee Junyoung,이준영,샤,2002-09-09,BLITZERS,South Korea,,0,0,,,,M,,,
1488,,Lutan,Choi Gyeongseok,최경석,루탄,2003-12-06,BLITZERS,South Korea,,0,0,,,,M,,,
1489,,Wooju,Cho Wooju,조우주,우주,2004-01-21,BLITZERS,South Korea,,0,0,,,,M,,,
1490,,Go_U,Jang Junho,고유,장준호,2001-06-15,BLITZERS,South Korea,,0,0,,,,M,,,
1491,,Chris,Han Chris,한 크리스,크리스,2002-11-19,BLITZERS,South Korea,,0,0,,,,M,,,
1492,,Mayna,Shaoxi Mengna,,메이나,2000-05-12,HOT ISSUE,China,Romania,170,47,,,,F,,,
1493,,Nahyun,Kang Nahyun,강나현,나현,2002-01-25,HOT ISSUE,South Korea,,0,0,,,,F,,,
1494,,Hyeongshin,Kim Hyungshin,김형신,형신,2002-05-03,HOT ISSUE,South Korea,,0,0,,,,F,,,
1495,,Dana,Jang Dana,장다나,다나,2003-12-25,HOT ISSUE,South Korea,,0,0,,,,F,,,
1496,,Yewon,Park Yewon,박예원,예원,2004-01-11,HOT ISSUE,South Korea,,0,0,,,,F,,,
1497,,Yebin,Kim Yebin,김예빈,예빈,2004-11-01,HOT ISSUE,South Korea,,0,0,,,,F,,,
1498,,Dain,Jung Dain,정다인,다인,2004-12-15,HOT ISSUE,South Korea,,0,0,,,,F,,,
1499,,Momoka,Matsuda Momoka,마쓰다 모모카,모모카,2000-12-26,Pink Fantasy,Japan,,152,0,,,,F,,,
1500,,Miku,Katae Miku,카타에 미쿠,미쿠,2002-10-09,Pink Fantasy,Japan,,0,0,,,,F,,,
1501,,Mint,Kunpat Phonpawiworakun,쿤팟 퍼언빠위워라쿤,민트,1994-06-23,Tiny-G,Thailand,,150,42,,,,F,,,
1502,,Dohee,Min Dohee,민도희,도희,1994-09-25,Tiny-G,South Korea,,152,39,,,,F,,,
1503,,J.Min,Shin Minjung,신민정,제이민,1994-11-20,Tiny-G,South Korea,,155,0,,,,F,,,
1504,,Myungji,Kim Myungji,김명지,명지,1997-10-09,Tiny-G,South Korea,,164,0,,,,F,,,
1505,,Andy,Lui Chunyeung,루이쯔양,앤디,1994-10-06,7 O'clock,Hong Kong,,0,0,,,,M,,,
1506,,Hangyeom,Song Hangyeom,송한겸,한겸,1996-07-17,OMEGA X,South Korea,,0,0,,,7 O'clock,M,,,
1507,,Hyun,Park Sunghyun,박성현,성현,1997-08-25,7 O'clock,South Korea,,176,58,Suwon,,,M,,,
1508,,2Soul,Kim Younghoon,김영훈,이솔,1997-09-10,7 O'clock,South Korea,,172,55,,,,M,,,
1509,,Jeonggyu,Lim Jeonggyu,임정규,정규,1997-11-05,7 O'clock,South Korea,,181,62,,,,M,,,
1510,,Taeyoung,Kim Taeyoung,김태영,태영,1999-06-18,7 O'clock,South Korea,,0,0,,,,M,,,
1511,,Rui,Jang Rui,장루이,루이,2000-03-07,7 O'clock,South Korea,,178,63,Seoul,,,M,,,
1512,,Geonu,Lee Geonwoo,이건우,건우,2001-02-02,JUST B,South Korea,,176,0,,,,M,,,
1513,,Bain,Song Byeonghee,송병희,배인,2001-05-04,JUST B,South Korea,,0,0,,,,M,,,
1514,,Lim Jimin,Lim Jimin,임지민,임지민,2001-05-22,JUST B,South Korea,,178,59,,,,M,,,
1515,,JM,Chu Jimin,추지민,지민,2001-10-11,JUST B,South Korea,,173,0,,,,M,,,
1516,,Sangwoo,Kim Sangwoo,김상우,상우,2002-09-03,JUST B,South Korea,,0,0,,,,M,,,
1517,,E.Ji,Choi Jiwon,최지원,이지,2000-11-08,ICHILLIN',South Korea,,0,0,,,,F,,,
1518,,Jackie,Kang Chaeyeon,강채연,재키,2001-11-17,ICHILLIN',South Korea,USA,0,0,Los Angeles,,,F,,,
1519,,Joonie,Park Junhee,박준희,주니,2002-05-24,ICHILLIN',South Korea,,0,0,,,,F,,,
1520,,Chaerin,Park Chaerin,박채린,채린,2003-03-31,ICHILLIN',South Korea,,0,0,,,,F,,,
1521,,Sohee,Uhm Sohee,음소희,소희,2004-01-01,ICHILLIN',South Korea,,0,0,,,,F,,,
1522,,Yeju,Kim Yeju,김예주,예주,2004-02-01,ICHILLIN',South Korea,,0,0,,,,F,,,
1523,,Chowon,Kim Chowon,김초원,초원,2005-08-18,ICHILLIN',South Korea,,0,0,,,,F,,,
1524,,Steven,Kim Steven,킴 스티븐,스티븐,2000-01-17,Luminous,South Korea,Australia,176,57,Sydney,,,M,,,
1525,,Suil,Ma Suil,마수일,수일,1999-03-30,Luminous,South Korea,,170,50,Gwangju,,,M,,,
1526,,Youngbin,Jeong Youngbin,정영빈,영빈,1998-10-05,Luminous,South Korea,,172,55,Seongju,,,M,,,
1527,,Woobin,Jeong Woobin,정우빈,우빈,2000-04-01,Luminous,South Korea,,0,0,Busan,,,M,,,
1528,,Eunchae,Son Eunchae,손은채,은채,1999-10-06,bugAboo,South Korea,,154,38,Pohang,,,F,,,
1529,,Yoona,Ogura Yuuna,오구라 유우나,유우나,2000-10-13,bugAboo,Japan,,0,0,Sapporo,,,F,,,
1530,,Rainie,Chu Chingyu,주칭위,레이니,2000-11-16,bugAboo,Taiwan,,0,0,,,,F,,,
1531,,Cyan,Lee Chaeeun,이채은,시안,2001-04-04,bugAboo,South Korea,,0,0,Sanbon,,,F,,,
1532,,Choyeon,Kim Choyeon,김초연,초연,2001-08-01,bugAboo,South Korea,,164,44,,,,F,,,
1533,,Zin,Jin Hyunbin,진현빈,지인,2001-08-31,bugAboo,South Korea,,0,0,,,,F,,,
1534,,Moon Sua,Moon Sua,문수아,문수아,1999-09-09,Billlie,South Korea,,167,47,Cheongju,,,F,,,
1535,,Suhyeon,Kim Suhyun,김수현,수현,2000-01-15,Billlie,South Korea,,161,45,Daegu,,,F,,,
1536,,Haram,Kim Haram,김하람,하람,2001-01-13,Billlie,South Korea,,161,45,,,,F,,,
1537,,Tsuki,Fukutomi Tsuki,후쿠토미 츠키,츠키,2002-09-21,Billlie,Japan,,0,0,,,,F,,,
1538,,Siyoon,Kim Siyoon,김시윤,시윤,2005-02-16,Billlie,South Korea,,168,0,,,,F,,,
1539,,Haruna,Osato Haruna,오사토 하루나,하루나,2006-01-30,Billlie,Japan,,0,0,,,,F,,,
1540,,Wish,Kwak Dawit,곽다윗,위시,2002-06-11,EPEX,South Korea,,184,69,,,,M,,,
1541,,Keum,Keum Donghyun,금동현,금,2003-05-14,EPEX,South Korea,,176,57,Okcheon,,,M,,,
1542,,Mu,Suh Kyungmin,서경민,뮤,2003-09-14,EPEX,South Korea,,184,63,,,,M,,,
1543,,A-min,Cho Minwoo,조민우,아민,2004-05-22,EPEX,South Korea,,175,54,Namyangju,,,M,,,
1544,,Baek Seung,Kim Hyunwoo,김현우,백승,2004-10-05,EPEX,South Korea,,186,64,Seoul,,,M,,,
1545,,Ayden,Kwon Yejun,권예준,에이든,2005-01-24,EPEX,South Korea,,174,55,,,,M,,,
1546,,Yewang,Seo Yewang,서예왕,예왕,2005-03-12,EPEX,South Korea,,180,64,,,,M,,,
1547,,Jeff,Lee Jaeho,이재호,제프,2005-04-21,EPEX,South Korea,,179,61,,,,M,,,
1548,,Youngheun,Go Youngheun,고영흔,영흔,1994-11-20,Blackswan,South Korea,,0,0,,,,F,,,
1549,,Fatou,Fatou Samba,파투 삼바,파투,1995-03-23,Blackswan,Belgium,Senegal,173,0,Yoff,,,F,,,
1550,,Judy,Kim Dahye,김다혜,주디,1995-05-16,Blackswan,South Korea,,0,0,,,,F,,,
1551,,Leia,Larissa Kartes,라리사 카르치스,레아,2001-05-14,Blackswan,Brazil,Japan,0,0,Curitiba,,,F,,,
1552,,Lee Jin,Shim Yerin,심예린,이진,2001-03-12,Hi-L,South Korea,,0,0,,,,F,,,
1553,,Soojung,Hwang Soojung,황수정,수정,2001-05-10,Hi-L,South Korea,,169,47,Yongin,,,F,,,
1554,,Dakyung,Jung Dakyung,정다경,다경,2001-07-23,Hi-L,South Korea,,0,0,,,,F,,,
1555,,JooA,Lee Juhyun,이주현,주아,2002-03-04,Hi-L,South Korea,,173,0,,,,F,,,
1556,,Hayun,Choi Hayun,최하윤,하윤,2004-01-16,Hi-L,South Korea,,0,0,Seoul,,,F,,,
1557,,Yeseul,Kim Yeseul,김예슬,예슬,2004-03-24,Hi-L,South Korea,,0,0,,,,F,,,
1558,,Sullyoon,Seol Yoona,설윤아,설윤,2004-01-26,NMIXX,South Korea,,0,0,,,,F,,,
1559,,Jinni,Choi Yujin,최윤진,지니,2004-04-16,NMIXX,South Korea,,0,0,,,,F,,,
1560,,Bae,Bae Jinsol,배진솔,배이,2004-12-28,NMIXX,South Korea,,0,0,,,,F,,,
1561,,Jiwoo,Kim Jiwoo,김지우,지우,2005-04-13,NMIXX,South Korea,,0,0,,,,F,,,
1562,,Kyujin,Jang Kyujin,장규진,규진,2006-05-26,NMIXX,South Korea,,0,0,,,,F,,,
1563,,Mashiro,Sakamoto Mashiro,사카모토 마시로,마시로,1999-12-16,Kep1er,Japan,,157,0,,,,F,,,
1564,,Hikaru,Ezaki Hikaru,에자키 히카루,히카루,2004-03-12,Kep1er,Japan,,155,0,,,,F,,,
1565,,Youngeun,Seo Youngeun,서영은,영은,2004-12-27,Kep1er,South Korea,,159,0,,,,F,,,
1566,,Dayeon,Kim Dayeon,김다연,다연,2003-03-02,Kep1er,South Korea,,158,0,,,,F,,,
1567,,Chaehyun,Kim Chaehyun,김채현,채현,2002-04-26,Kep1er,South Korea,,160,0,,,,F,,,
1568,,Bahiyyih,Huening Bahiyyih,휴닝바히에,바히에,2004-07-27,Kep1er,USA,South Korea,166,0,,,,F,,,
1569,,Xiao Ting,Shen Xiao Ting,션샤오팅,샤오팅,1999-11-12,Kep1er,China,,168,0,,,,F,,,
1570,,Sheon,Kim Suyeon,김수연,션,2003-01-28,Billlie,South Korea,,162,0,,,,F,,,
1571,,Gaeul,Kim Gaeul,김가을,가을,2002-09-24,IVE,South Korea,,166,46,Incheon,,,F,,,
1572,,Rei,Naoi Rei,나오이 레이,레이,2004-02-03,IVE,Japan,,169,47,,,,F,,,
1573,,Liz,Kim Jiwon,김지원,리즈,2004-11-21,IVE,South Korea,,170,49,,,,F,,,
1574,,Leeseo,Lee Hyunseo,이현서,이서,2007-02-21,IVE,South Korea,,170,48,,,,F,,,
1575,,Sitala,Sitala Wongkrachang,시탈라 웡크라창,시탈라,,H1-KEY,Thailand,,173,0,,,,F,,,
1576,,Seoi,Lee Yejin,이예진,서이,2000-02-12,H1-KEY,South Korea,,169,0,,,,F,,,
1577,,Riina,Lee Seunghyeon,이승현,리이나,2001-02-21,H1-KEY,South Korea,,172,55,,,,F,,,
1578,,Yel,Han Shinyoung,한신영,옐,2004-12-25,H1-KEY,South Korea,,172,0,,,,F,,,
1579,,Hanbin,Ngo Ngoc Hung,응오 응옥 흥,한빈,1998-01-19,TEMPEST,Vietnam,,176,0,,,,M,,,
1580,,Hyungseop,Ahn Hyungseop,안형섭,형섭,1999-08-09,TEMPEST,South Korea,,173,58,,HyeongseopXEuiwoong,,M,,,
1581,,Hyuk,Koo Bonhyuk,구본혁,혁,2000-04-17,TEMPEST,South Korea,,0,0,,,,M,,,
1582,,Lew,Lee Euiwoong,이의웅,루,2001-04-05,TEMPEST,South Korea,,170,55,,HyeongseopXEuiwoong,,M,,,
1583,,Hwarang,Son Jaewon,송재원,화랑,2001-04-23,TEMPEST,South Korea,,179,61,,,,M,,,
1584,,Eunchan,Choi Byeongseop,최병섭,은찬,2001-02-27,TEMPEST,South Korea,,184,0,,,,M,,,
1585,,Taerae,Kim Taerae,김태래,태래,2002-09-05,TEMPEST,South Korea,,0,0,,,,M,,,
